cas,temperatura,vlaznost
16.02.2016 3:00,2.0,85
16.02.2016 4:00,2.0,84
16.02.2016 5:00,2.0,84
16.02.2016 6:00,2.0,85
16.02.2016 7:00,2.0,85
16.02.2016 8:00,2.0,85
16.02.2016 9:00,2.0,87
16.02.2016 10:00,2.0,84
16.02.2016 11:00,3.0,83
16.02.2016 12:00,3.0,85
16.02.2016 13:00,3.0,80
16.02.2016 14:00,3.0,79
16.02.2016 15:00,3.0,80
16.02.2016 16:00,3.0,79
16.02.2016 17:00,3.0,83
16.02.2016 18:00,3.0,88
16.02.2016 19:00,3.0,86
16.02.2016 20:00,3.0,85
16.02.2016 21:00,3.0,83
16.02.2016 22:00,2.0,80
16.02.2016 23:00,2.0,81
17.02.2016 0:00,2.0,81
17.02.2016 1:00,2.0,80
17.02.2016 2:00,2.0,82
17.02.2016 3:00,2.0,85
17.02.2016 4:00,2.0,87
17.02.2016 5:00,2.0,87
17.02.2016 6:00,2.0,88
17.02.2016 7:00,2.0,89
17.02.2016 8:00,2.0,90
17.02.2016 9:00,2.0,89
17.02.2016 10:00,2.0,88
17.02.2016 11:00,4.0,82
17.02.2016 12:00,4.0,79
17.02.2016 13:00,4.0,78
17.02.2016 14:00,5.0,77
17.02.2016 15:00,5.0,77
17.02.2016 16:00,5.0,77
17.02.2016 17:00,4.0,81
17.02.2016 18:00,4.0,86
17.02.2016 19:00,3.0,88
17.02.2016 20:00,3.0,88
17.02.2016 21:00,3.0,87
17.02.2016 22:00,2.0,85
17.02.2016 23:00,2.0,84
18.02.2016 0:00,2.0,82
18.02.2016 1:00,2.0,81
18.02.2016 2:00,1.0,81
18.02.2016 3:00,1.0,81
18.02.2016 4:00,0.0,80
18.02.2016 5:00,-1.0,81
18.02.2016 6:00,-2.0,80
18.02.2016 7:00,-2.0,73
18.02.2016 8:00,-2.0,80
18.02.2016 9:00,0.0,86
18.02.2016 10:00,2.0,85
18.02.2016 11:00,4.0,78
18.02.2016 12:00,5.0,72
18.02.2016 13:00,6.0,69
18.02.2016 14:00,6.0,69
18.02.2016 15:00,6.0,69
18.02.2016 16:00,6.0,71
18.02.2016 17:00,4.0,76
18.02.2016 18:00,3.0,77
18.02.2016 19:00,2.0,76
18.02.2016 20:00,1.0,77
18.02.2016 21:00,1.0,76
18.02.2016 22:00,1.0,75
18.02.2016 23:00,-1.0,78
19.02.2016 0:00,-1.0,76
19.02.2016 1:00,-1.0,76
19.02.2016 2:00,-1.0,77
19.02.2016 3:00,-2.0,80
19.02.2016 4:00,-2.0,81
19.02.2016 5:00,-2.0,81
19.02.2016 6:00,-2.0,83
19.02.2016 7:00,-1.0,83
19.02.2016 8:00,-1.0,83
19.02.2016 9:00,1.0,84
19.02.2016 10:00,1.0,81
19.02.2016 11:00,3.0,78
19.02.2016 12:00,3.0,76
19.02.2016 13:00,4.0,72
19.02.2016 14:00,4.0,74
19.02.2016 15:00,4.0,75
19.02.2016 16:00,4.0,76
19.02.2016 17:00,3.0,77
19.02.2016 18:00,2.0,78
19.02.2016 19:00,2.0,74
19.02.2016 20:00,1.0,72
19.02.2016 21:00,-1.0,69
19.02.2016 22:00,-2.0,64
19.02.2016 23:00,-3.0,68
20.02.2016 0:00,0.0,81
20.02.2016 1:00,0.0,81
20.02.2016 2:00,-1.0,83
20.02.2016 3:00,-1.0,85
20.02.2016 4:00,-1.0,85
20.02.2016 5:00,-1.0,85
20.02.2016 6:00,-1.0,85
20.02.2016 7:00,-1.0,84
20.02.2016 8:00,-1.0,84
20.02.2016 9:00,0.0,83
20.02.2016 10:00,1.0,80
20.02.2016 11:00,2.0,76
20.02.2016 12:00,3.0,74
20.02.2016 13:00,4.0,70
20.02.2016 14:00,4.0,71
20.02.2016 15:00,4.0,72
20.02.2016 16:00,3.0,75
20.02.2016 17:00,2.0,78
20.02.2016 18:00,2.0,78
20.02.2016 19:00,1.0,78
20.02.2016 20:00,1.0,80
20.02.2016 21:00,1.0,81
20.02.2016 22:00,1.0,80
20.02.2016 23:00,0.0,82
21.02.2016 0:00,1.0,86
21.02.2016 1:00,1.0,86
21.02.2016 2:00,1.0,88
21.02.2016 3:00,1.0,88
21.02.2016 4:00,1.0,87
21.02.2016 5:00,1.0,87
21.02.2016 6:00,1.0,87
21.02.2016 7:00,1.0,88
21.02.2016 8:00,1.0,86
21.02.2016 9:00,2.0,85
21.02.2016 10:00,3.0,83
21.02.2016 11:00,5.0,78
21.02.2016 12:00,7.0,76
21.02.2016 13:00,8.0,71
21.02.2016 14:00,8.0,72
21.02.2016 15:00,8.0,73
21.02.2016 16:00,7.0,73
21.02.2016 17:00,6.0,75
21.02.2016 18:00,4.0,79
21.02.2016 19:00,4.0,81
21.02.2016 20:00,3.0,83
21.02.2016 21:00,3.0,84
21.02.2016 22:00,3.0,85
21.02.2016 23:00,3.0,87
22.02.2016 0:00,2.0,85
22.02.2016 1:00,2.0,86
22.02.2016 2:00,2.0,88
22.02.2016 3:00,2.0,88
22.02.2016 4:00,2.0,87
22.02.2016 5:00,2.0,87
22.02.2016 6:00,2.0,86
22.02.2016 7:00,3.0,85
22.02.2016 8:00,3.0,87
22.02.2016 9:00,3.0,88
22.02.2016 10:00,4.0,86
22.02.2016 11:00,6.0,82
22.02.2016 12:00,7.0,83
22.02.2016 13:00,7.0,82
22.02.2016 14:00,7.0,83
22.02.2016 15:00,7.0,81
22.02.2016 16:00,7.0,80
22.02.2016 17:00,6.0,83
22.02.2016 18:00,6.0,86
22.02.2016 19:00,6.0,87
22.02.2016 20:00,6.0,88
22.02.2016 21:00,5.0,86
22.02.2016 22:00,5.0,82
22.02.2016 23:00,4.0,84
23.02.2016 0:00,5.0,84
23.02.2016 1:00,5.0,83
23.02.2016 2:00,4.0,82
23.02.2016 3:00,4.0,82
23.02.2016 4:00,4.0,81
23.02.2016 5:00,4.0,80
23.02.2016 6:00,3.0,81
23.02.2016 7:00,3.0,80
23.02.2016 8:00,3.0,83
23.02.2016 9:00,3.0,87
23.02.2016 10:00,3.0,85
23.02.2016 11:00,4.0,85
23.02.2016 12:00,5.0,83
23.02.2016 13:00,6.0,80
23.02.2016 14:00,6.0,81
23.02.2016 15:00,6.0,81
23.02.2016 16:00,6.0,79
23.02.2016 17:00,5.0,79
23.02.2016 18:00,4.0,79
23.02.2016 19:00,4.0,78
23.02.2016 20:00,3.0,80
23.02.2016 21:00,3.0,77
23.02.2016 22:00,2.0,72
23.02.2016 23:00,1.0,73
24.02.2016 0:00,4.0,84
24.02.2016 1:00,4.0,82
24.02.2016 2:00,4.0,84
24.02.2016 3:00,3.0,87
24.02.2016 4:00,3.0,87
24.02.2016 5:00,3.0,86
24.02.2016 6:00,3.0,84
24.02.2016 7:00,3.0,84
24.02.2016 8:00,3.0,84
24.02.2016 9:00,4.0,85
24.02.2016 10:00,5.0,84
24.02.2016 11:00,6.0,82
24.02.2016 12:00,6.0,76
24.02.2016 13:00,6.0,74
24.02.2016 14:00,6.0,71
24.02.2016 15:00,6.0,69
24.02.2016 16:00,6.0,69
24.02.2016 17:00,6.0,76
24.02.2016 18:00,5.0,80
24.02.2016 19:00,4.0,79
24.02.2016 20:00,4.0,78
24.02.2016 21:00,3.0,81
24.02.2016 22:00,3.0,83
24.02.2016 23:00,3.0,85
25.02.2016 0:00,2.0,86
25.02.2016 1:00,2.0,86
25.02.2016 2:00,1.0,87
25.02.2016 3:00,1.0,85
25.02.2016 4:00,1.0,83
25.02.2016 5:00,1.0,84
25.02.2016 6:00,1.0,85
25.02.2016 7:00,1.0,85
25.02.2016 8:00,1.0,83
25.02.2016 9:00,2.0,82
25.02.2016 10:00,3.0,79
25.02.2016 11:00,4.0,74
25.02.2016 12:00,5.0,71
25.02.2016 13:00,5.0,72
25.02.2016 14:00,6.0,72
25.02.2016 15:00,6.0,69
25.02.2016 16:00,6.0,70
25.02.2016 17:00,5.0,75
25.02.2016 18:00,4.0,80
25.02.2016 19:00,3.0,80
25.02.2016 20:00,3.0,80
25.02.2016 21:00,3.0,86
25.02.2016 22:00,3.0,87
25.02.2016 23:00,2.0,87
